51,5
51,5
51,5
51,5
51,5
51,5
51,5
51,5
51,5
51,5
51,5
51,5
51,5
51,5
51,5
51,5
52,1
51,5
51,5
51,5
52,1
52,1
51,5
51,5
52,1
51,5
51,5
52,1
51,5
51,0
51,5
51,5
51,5
51,0
51,5
52,1
51,5
51,5
51,5
51,5
51,5
52,1
51,5
51,5
51,5
51,5
51,5
51,5
51,5
51,0
50,5
50,5
51,5
51,5
50,5
50,5
51,5
51,5
51,5
51,5
51,5
51,5
50,5
50,5
51,5
52,1
52,1
51,5
52,1
51,5
51,5
51,5
51,5
51,5
51,5
51,5
51,5
51,5
51,5
51,5
51,5
51,5
51,5
51,5
51,5
51,5
51,5
51,5
51,5
51,5
51,0
51,5
51,5
50,5
50,5
50,5
51,5
50,5
51,5
51,0
51,5
51,5
51,5
51,5
51,0
51,5
51,0
50,5
51,5
51,5
51,5
51,5
51,0
51,0
51,5
51,5
51,5
51,5
50,5
51,0
51,5
51,0
51,5
51,0
51,5
51,5
50,5
51,0
51,0
51,0
51,5
51,5
50,5
51,0
50,5
51,5
51,5
51,0
51,5
51,5
51,0
51,0
50,5
51,0
50,5
51,5
51,5
50,5
51,5
51,0
51,5
50,5
50,5
50,5
51,0
51,5
51,5
51,5
51,5
52,1
52,1
52,1
51,5
52,1
51,5
52,1
52,1
52,6
52,6
52,6
52,1
52,1
52,1
52,1
51,5
51,5
51,5
51,5
51,5
51,5
51,5
52,1
52,1
51,5
51,5
51,5
51,5
51,0
51,5
50,5
51,5
51,5
51,5
50,5
51,5
52,1
51,5
51,0
50,5
51,0
51,5
51,5
51,0
50,5
51,0
51,5
51,5
51,5
50,5
50,5
51,5
51,0
51,5
51,0
51,5
51,5
50,5
51,5
50,5
51,0
51,5
51,5
51,5
52,1
51,5
51,5
51,5
52,6
52,1
51,5
52,1
51,5
52,1
52,1
52,1
52,1
52,1
52,6
51,5
51,5
52,1
52,1
52,1
52,1
52,6
52,1
51,5
52,6
52,6
52,6
52,1
52,1
52,1
52,1
52,1
52,6
52,1
52,1
52,6
52,6
52,6
52,1
52,1
52,6
52,6
51,5
52,1
52,1
52,1
52,1
52,1
52,6
52,1
52,1
52,1
52,6
51,5
52,6
52,6
52,1
52,6
51,5
51,5
52,6
52,6
52,6
52,1
52,6
52,6
52,1
52,6
52,6
52,6
52,1
52,1
52,6
52,6
52,6
52,6
52,6
52,6
52,6
52,6
52,1
52,1
52,6
52,1
52,6
52,6
52,1
52,1
52,6
52,6
52,1
52,1
52,1
52,6
52,6
52,6
52,1
52,1
52,1
52,6
52,1
52,6
52,6
52,1
52,6
52,1
52,6
52,1
52,1
52,1
52,1
51,5
52,1
52,1
52,6
52,6
52,6
52,6
51,5
52,6
52,6
52,6
52,6
52,1
51,5
52,6
52,6
52,1
52,6
53,2
52,6
52,1
52,6
52,1
52,1
52,1
52,1
52,6
52,1
52,6
52,6
52,6
52,6
52,6
52,1
52,6
52,6
52,6
52,1
52,6
52,6
52,1
53,2
52,6
52,6
52,6
52,6
52,6
52,6
51,5
52,1
52,1
52,6
52,6
52,1
52,1
52,6
51,5
51,5
52,6
52,1
52,6
52,1
51,5
52,6
52,1
52,6
52,6
52,6
52,6
52,6
52,6
52,1
52,1
52,6
52,1
52,6
52,6
52,6
52,1
52,1
52,1
51,5
52,6
51,5
52,6
51,5
52,1
51,5
52,1
51,5
52,1
52,1
52,1
52,1
51,5
51,5
51,5
52,1
51,5
52,6
51,5
52,1
52,1
51,5
51,5
52,1
51,5
51,5
51,5
51,5
51,5
51,5
52,1
52,1
51,5
52,1
52,1
51,5
52,1
52,1
52,1
51,5
52,1
51,5
51,5
51,5
52,6
51,5
52,1
51,5
51,5
52,1
51,5
51,5
52,1
52,1
51,5
52,1
52,1
51,5
52,1
51,5
52,1
51,5
51,5
52,1
52,1
52,6
51,5
52,1
52,1
52,1
51,5
52,1
52,1
51,5
51,5
51,5
51,5
52,1
52,1
51,5
51,5
52,1
52,1
52,1
51,5
52,1
51,5
51,5
51,5
51,5
51,5
52,1
52,1
51,5
52,1
52,1
52,1
51,5
51,5
52,1
52,1
51,5
52,1
51,5
52,1
52,1
52,1
51,5
52,1
52,1
52,1
52,1
51,5
52,1
52,1
51,5
52,1
51,5
52,1
52,6
51,5
52,6
52,6
51,5
52,1
52,1
52,6
52,1
52,1
52,1
52,1
51,5
52,1
52,1
52,1
52,1
51,5
52,1
52,1
52,1
52,1
52,6
52,6
52,1
52,6
53,2
52,6
52,6
52,6
52,6
52,6
53,2
53,2
53,2
52,6
53,2
53,2
52,6
53,2
53,2
53,2
53,7
52,6
52,6
53,2
53,2
52,6
53,2
53,2
53,7
52,6
52,6
53,7
52,6
53,7
53,2
53,2
53,2
53,7
53,7
53,7
53,7
53,7
53,7
53,2
53,2
53,2
53,2
53,7
53,7
53,7
53,2
52,6
53,7
53,7
53,7
53,7
53,7
53,7
53,7
53,7
53,2
53,7
53,7
53,2
53,7
53,7
53,7
53,7
53,7
53,7
53,7
53,7
53,7
53,2
53,7
53,7
53,7
53,7
53,7
53,7
53,7
53,2
53,7
53,7
53,7
53,7
53,7
53,7
53,7
53,7
53,7
53,7
53,7
53,2
53,7
53,7
53,7
53,2
53,7
53,7
53,7
53,2
53,7
53,7
53,7
53,7
53,2
53,7
53,7
53,2
53,7
53,7
53,2
53,7
53,7
53,7
53,7
53,7
53,7
53,7
53,7
53,7
53,7
53,7
53,7
53,2
53,7
53,7
53,7
53,7
53,7
53,7
53,7
53,7
53,7
53,7
53,2
53,7
53,7
53,7
53,7
53,7
53,7
53,7
53,7
53,7
53,7
54,2
53,7
53,7
54,2
53,7
54,2
53,7
53,7
54,2
53,7
54,2
54,2
54,2
53,7
54,2
54,2
53,7
54,8
54,2
54,8
54,8
54,2
53,2
52,6
53,2
52,6
52,1
52,1
52,1
51,5
52,6
51,5
52,1
51,5
51,5
51,5
52,1
51,5
51,0
50,5
52,1
50,5
52,1
51,0
51,5
51,5
52,1
51,5
51,5
50,5
51,0
50,5
51,0
51,5
52,1
51,5
51,5
51,5
51,5
51,5
51,0
50,5
51,5
51,0
51,5
50,5
50,5
51,0
51,5
50,5
50,5
51,5
51,5
51,5
51,5
50,5
51,5
51,5
51,5
51,5
51,5
50,5
51,5
51,5
51,5
51,0
51,5
51,5
50,5
50,5
51,0
51,0
51,5
51,5
51,5
51,5
51,5
50,5
50,5
50,5
50,5
51,5
51,5
51,0
50,5
50,5
50,5
50,5
50,5
51,5
51,5
51,0
51,5
51,0
51,0
50,5
51,0
50,5
50,5
51,5
51,5
51,0
50,5
51,5
51,5
50,5
51,5
50,5
51,5
50,5
51,0
50,5
51,0
50,5
50,5
50,5
50,5
51,0
51,5
51,5
51,5
51,5
51,5
51,5
51,5
51,5
50,5
51,0
50,5
51,5
51,0
51,5
50,5
51,0
50,5
50,5
50,5
50,5
50,5
50,5
50,5
50,5
49,9
50,5
50,5
50,5
50,5
50,5
49,9
51,0
50,5
50,5
50,5
49,9
50,5
51,0
50,5
50,5
50,5
50,5
50,5
50,5
50,5
49,9
50,5
50,5
49,9
50,5
49,9
50,5
51,0
50,5
50,5
51,0
51,5
51,5
51,5
51,5
50,5
51,5
51,5
50,5
51,0
51,0
51,5
51,0
51,5
51,5
50,5
51,0
51,5
51,5
50,5
50,5
51,5
51,0
51,0
